	node_0	node_1	node_2	node_3	node_4
CNDP2	0.010227787675886101	0.006513013122526555	0.006930644013680988	0.009706900260636413	0.01965217080964371
TM9SF3	0.0036601081692827033	0.009801835169719057	0.006628634409952626	0.00473291783199749	0.007779355258739919
ADI1	0.005286723882811302	0.00915336105967615	0.007845926354570962	0.00586252427915353	0.012441274638550442
RAB31	0.007296039884648774	0.008647400006884874	0.006176443158124026	0.01014281217401284	0.021402393547915868
TMEM50A	0.0027989152789947374	0.003695574315172154	0.003964334759009777	0.005788513047540376	0.011679478068163635
HACD3	0.003374721312315457	0.010744818670667955	0.006699384292163741	0.004285018438707922	0.00820891523424426
YKT6	0.00860289272104407	0.015176734160585643	0.010973769297563052	0.010045719176276934	0.01973338294765352
SNX6	0.0028194232633380503	0.004821308774869699	0.004209472799270263	0.004370761802454443	0.006705092459897689
BZW2	0.016071465590435777	0.015561380493088499	0.015236621189141632	0.014962335402466814	0.030167776507756382
UBE2J1	0.013172437470739458	0.024984528765460447	0.015548555062623842	0.009965664516400422	0.01863654402431086
EVL	0.006495310839534084	0.011025945675708379	0.008464072774927509	0.009414262537734315	0.019643136312030667
BACE2	0.020166569494415608	0.005755666781328084	0.011560715520658071	0.011050171829684135	0.010397667351816985
MIF	0.002432824266481038	0.003941880554272525	0.0031767389126877285	0.0020946319015373994	0.002494445716672343
PIH1D1	0.00804395125210066	0.004043929085311153	0.004855607720024961	0.004719878360430418	0.0064713110645198005
CAB39	0.00685457886223337	0.011542239183450133	0.008207314055133192	0.0091781989641073	0.020844478588561692
IARS2	0.007372962615664302	0.014753344968364506	0.011615752223856421	0.009709147918446057	0.016413142563748775
DSG2	0.008302073527454518	0.005203321564523525	0.006158576369416905	0.00704697461295201	0.01579007762877078
KLHDC2	0.015465216091689415	0.008274626278803798	0.012627652821776303	0.01140104251583812	0.008911716934245415
BAG3	0.007894044386888736	0.01222020035782923	0.007988959942348585	0.01439486924028577	0.029298816756060032
CNPY3	0.006423730204652537	0.01581848071360775	0.009814392052909534	0.008031437962047345	0.015159332265752742
LAP3	0.012235025661383663	0.009884435652722838	0.008448397956278473	0.007922896888966446	0.00897999540623388
STUB1	0.003163675052880818	0.008276068776568137	0.006284538207219787	0.003587781964464427	0.006151424186371809
NOSIP	0.009649070489668463	0.005890416329916276	0.006426093580482464	0.009766488726700556	0.020030412210800947
ENOPH1	0.014590132415618223	0.009160196410291716	0.010726121824753661	0.009081497298323717	0.014508511263561294
HSD17B11	0.00573459531178664	0.0039213406176793	0.005002371249380783	0.005946779522733311	0.010411198027020988
SQRDL	0.007520761215060796	0.006801074922208789	0.006068637806862475	0.009228191597140712	0.018812544015704986
MRPS2	0.005668091349840174	0.007901975837630125	0.005232924482975573	0.0078011941348425816	0.014626474686462679
NUP85	0.0039629370347024195	0.009041648451244545	0.005723084964995445	0.00602408351331394	0.00853316309660643
FIS1	0.0065228448670304005	0.01658220999149182	0.011558561947471893	0.008626170426654043	0.01176346778298664
NUSAP1	0.0062470538984622905	0.017449535837030204	0.010817726587720176	0.009299253294381964	0.01684215329403972
MRPS16	0.005638047990249923	0.007622946110115104	0.0046048983237680675	0.007697122011826764	0.015457276926975962
UFM1	0.00859751707095661	0.010121214315515586	0.009110093973373243	0.011456419297692965	0.024613260702498467
NT5DC2	0.011441245147443223	0.00801716940518135	0.006939888502818352	0.009850876619212145	0.017098377232029206
AKAP8L	0.0054330768075551246	0.0040842395383987465	0.005540834377564318	0.004326970699740537	0.011422334377015871
NPDC1	0.007580915210643777	0.00464487831708983	0.004814206295848098	0.005548170390212459	0.009790756416072306
ANKRD10	0.007832635482169335	0.005089432600258956	0.006967713811334359	0.006838511122845589	0.013216340130534517
DERA	0.006371993889299064	0.008654014269633102	0.00533799423256857	0.008506472596784142	0.016993249987495036
TEX10	0.0065025285482265376	0.011412846758183279	0.008239110742859662	0.01024268410505674	0.01792484015303266
UBR7	0.00859551280291849	0.010695466544523758	0.009803530936033625	0.013039842956059347	0.03059342286892827
TMEM2	0.00953202209650247	0.0040227293823031154	0.006163985540452695	0.007718497109093334	0.009874465795387161
TRIB3	0.013546779907557125	0.01953496402638144	0.012540061371375958	0.00916009046434359	0.014131380514198127
ZNF395	0.013897295956610246	0.030573784580199548	0.018959888077076905	0.010275921939506086	0.01964045913597828
ADCK3	0.015727198031190475	0.012366262463267583	0.01183992792551049	0.009952088579090601	0.012974346248925385
ISOC1	0.007756960297921291	0.010036566711289085	0.008032273174758088	0.00666592394339232	0.009167848175480896
CCDC92	0.0032087980993080216	0.0033855749824975296	0.0042252265934500845	0.004469039478795367	0.0067284399695582255
GOLT1B	0.004015878981456549	0.007261231079175656	0.005219993976622703	0.005235410452760426	0.008217994915452775
SCAND1	0.004811569109497408	0.010563248020284074	0.0074405258929270916	0.007544797806287468	0.012452710076673661
NR1H2	0.00619801497830394	0.013559234967991121	0.009243879100129209	0.007118109670294859	0.00860884399156131
TSKU	0.007209154040661768	0.008851299456505545	0.008169744493374915	0.009838133524846505	0.020291689591658755
ZDHHC6	0.008387426949362124	0.008326099809090264	0.006580337612270761	0.0069923196293786615	0.01059181356395447
PLEKHJ1	0.014700383098252225	0.00363959150958166	0.007383755316905413	0.007064698247436151	0.008062802358104653
PRKAG2	0.004034374938547798	0.004887559448122793	0.004860052284541508	0.006036352816683589	0.012550709129005605
TIMM9	0.004146910052622972	0.009937704751156613	0.0074026743136329344	0.0050316344851033395	0.007040034898721435
SESN1	0.007456688193518609	0.0051224933455917354	0.006172448110330621	0.005934782495696808	0.007137073753543029
GMNN	0.0036010790439995476	0.011353915928670827	0.007782071481423644	0.004405518086482626	0.0071465063337860756
CRELD2	0.009071511947868505	0.012552152590315677	0.007773014831817432	0.00732814913568166	0.010901790990304267
NUDT9	0.008701081258255569	0.011774495320700603	0.008998719468907408	0.007628667785108605	0.008638651912930553
CDCA4	0.007884950702668453	0.006414458148210641	0.005995396049817936	0.008579836270355473	0.016500824193215174
NENF	0.0038031359212939144	0.005870951270684872	0.004371644702057154	0.006001746030321876	0.013197867366248055
CERK	0.004533317117654154	0.01233678745418537	0.008088506517263842	0.005820331599105899	0.009357592122622415
DNAJC15	0.010583201058485087	0.018915372281804857	0.012620014874373694	0.008408433131448496	0.012713161799161207
HEBP1	0.00828635344043909	0.009283633623408326	0.007992740665532976	0.00995761660841944	0.021346697210351484
DNMT3A	0.011290076392415357	0.028050062836324472	0.018257549440478194	0.01069729719498614	0.01920550733035054
KCTD5	0.009717157978466737	0.00380338133914513	0.006461505041138871	0.0068809935860863316	0.007086228313034852
ERO1A	0.008811778672614814	0.01240349251892399	0.009298090092945169	0.009613251576158095	0.01795095916649397
CD320	0.00769104394546914	0.005949114153179248	0.005929805514808711	0.008919596990037994	0.019064202608240412
DHDDS	0.006941634000047278	0.019730668310843642	0.014035768641453056	0.008338887645990927	0.01384747347492242
CHMP4A	0.005453808992380894	0.007296088462590619	0.005634694860821797	0.00870787917855565	0.01804046167279808
ABHD4	0.006109353767481658	0.005711491235478493	0.0057121184608182485	0.00876014099168022	0.015237620119697816
TCTN1	0.0036403787988210164	0.0070116357224819705	0.005769614989679228	0.004445388132694532	0.008128894971435412
HEATR1	0.00986465731875981	0.00914897742034061	0.008473061828998147	0.007434605734404876	0.01393976892495979
CISD1	0.0046463682278491385	0.013687107867102088	0.009272323043272619	0.005227452410197543	0.008838899035894309
SUV39H1	0.004096433590352548	0.009090662386235916	0.00701386376798624	0.00498827818092063	0.011224338066397012
VPS28	0.014920772549378864	0.03789000609951928	0.023358406615184672	0.017010238185863946	0.022719812127303375
EXOSC4	0.012145720133893076	0.006390831338485271	0.008443441555785917	0.009501134922236719	0.013518817554520425
NARFL	0.010181918260297126	0.030836821187737642	0.01858883152961685	0.010184085806819242	0.018925916222383096
CHMP6	0.01286821923922507	0.015105274252324795	0.013232936327446498	0.009168750396291189	0.013632663887096363
PACSIN3	0.0068080477162879936	0.0063758295908001505	0.0053846041603730485	0.0060417448689056045	0.00819925566696983
KIF20A	0.0059228076108303555	0.008586578116950036	0.006820411124547955	0.011789937755005996	0.023164057920312817
HOOK2	0.013969918653545346	0.00675121309086347	0.009641995609479781	0.008186518191270656	0.009291622648613725
TXNL4B	0.009174629708354955	0.0065183632923535425	0.006130415940566141	0.007942104909677474	0.013708423632576044
VAV3	0.012738541738174295	0.004111033817047813	0.007038123552626574	0.008640534443609144	0.010552909376822463
SLC35F2	0.011059479445931662	0.018171039430370545	0.013892638134283642	0.009457427401410678	0.017639629694700544
DUSP22	0.006119303502078896	0.014124910264821463	0.010048203771742825	0.007157049309849796	0.015403502200386547
IGF2BP2	0.014926791963629457	0.0035120962631725507	0.007723787272022527	0.008433890496576746	0.007773630814410549
PPP2R3C	0.006488889578528168	0.007433925113855495	0.007559524922737352	0.009946886416488223	0.023924358403268935
TNFRSF21	0.00632733347218038	0.018424526520433804	0.011576885064859732	0.006499727919099711	0.011169400317250309
FAM57A	0.006095833485073379	0.010985421184487157	0.008905923694237424	0.010053507674861573	0.018248072585213052
NOTCH1	0.014065556549387308	0.019878381347015014	0.013914725823318607	0.01005411809518016	0.013415102413567352
ANO10	0.006569241283922429	0.005717199980054635	0.005275712182046862	0.005269809306753219	0.011597490815829047
PNKP	0.017010853383479095	0.012481489333362825	0.012963304227515036	0.010152544900432185	0.009581244189796745
EDN1	0.0038624647573830976	0.00936795589431599	0.005623602322175543	0.003795907895330489	0.007156858631944074
FASTKD5	0.004542752178999158	0.0069738488460349786	0.006124453079568531	0.00706710007723234	0.014776317954254787
METRN	0.008954014175595002	0.01097002671971845	0.007300225418826614	0.00643236692931582	0.011166348823606509
LAGE3	0.01021948885138226	0.009024196373880453	0.00781347270241448	0.0077356954914392885	0.01507378931873279
PXMP2	0.01276470729301494	0.01038538074021021	0.010592235138598272	0.007753679934636822	0.009211335771908077
AMDHD2	0.011877400441369177	0.005648390545484206	0.007299825987796507	0.007683042924292042	0.007533835725313115
PRR15L	0.013675269954035075	0.026138913939872586	0.016851112416370575	0.010265983450132425	0.01607668194266983
FSD1	0.008395768611332542	0.014334311948543885	0.009095488784768358	0.008860530946606248	0.016574034412223035
TIMM22	0.006364238125422649	0.008509822947417098	0.0077606711373066775	0.005740124506026043	0.006481276930853537
FBXO11	0.03306288566419737	0.013839434018275438	0.02098329141870845	0.024017710478288476	0.041999568271106805
RBKS	0.01187430601058934	0.01264858267334298	0.009141154789145255	0.007086981347373762	0.010665438468258362
CHAC1	0.016586268400138465	0.012720747102597569	0.016277414454929445	0.014102073842039167	0.021069159713626873
MSRA	0.004547724708307137	0.0017329982568628098	0.0034957890358873565	0.0033955621301597133	0.0038124976229220683
HERC6	0.010164247728079891	0.009055380048816864	0.010100298105144912	0.008069778607263193	0.008939315427047926
MTERF3	0.007313104156808073	0.007238357509019015	0.006487252091099941	0.005927681328653227	0.006806739602596183
ADAT1	0.009440878256983105	0.021348179733773703	0.013960498229885144	0.009549097466498298	0.013205831627309306
FKBP14	0.015253412233203036	0.005101632330613262	0.00843425840488554	0.010694175576342353	0.014690371947230775
PAK6	0.021249257315654628	0.012494253875075714	0.014095097049653608	0.015250474626179455	0.02230950330671928
PSMD10	0.015440202112716744	0.009477136398876028	0.010102110339911666	0.010245276938208918	0.009021092937382652
CHIC2	0.009319602586811877	0.011306357172253608	0.01037950140154827	0.00819330630315856	0.010283052953807242
LRRC16A	0.005691333435205517	0.009643159839923652	0.007642799019181978	0.008131742203924052	0.010768243712263524
TSEN2	0.0039881309656665176	0.0032226641015234377	0.004914643746045458	0.0036216214779811596	0.00855514931487266
ZNF586	0.07007037179211593	0.06534023982813907	0.06371932094167099	0.05268515750453623	0.11209939977960405
PRR7	0.005116303996612567	0.005025031972337728	0.005659330032797595	0.007606605518984341	0.01400376240627335
GFOD1	0.009670933823650175	0.03185484736884909	0.019089132178349177	0.013055534734055466	0.01958751596003998
SPAG4	0.01833712990268017	0.006911660006601163	0.011916787610425725	0.010926530952140476	0.016129972995306576
MCOLN1	0.010517644187525531	0.0034850247689338404	0.006700703566072943	0.006515839936772532	0.006453452513296236
ZNF589	0.010647121030533379	0.02122736899142493	0.013980274872595585	0.010022383242231961	0.01514166401431652
SLC2A6	0.0082448864748048	0.014846850925384918	0.009166279646906115	0.007164595593381226	0.016722086927802655
MCUR1	0.0063276349034366	0.006458157561993752	0.006380230013898754	0.005641675371970345	0.007650505710807803
FBXL12	0.006852263561533088	0.02363341866199835	0.014165469635725068	0.008664483293760645	0.0156978277040095
SNX11	0.009883388607475261	0.01431614413997799	0.010464961342024267	0.010425113041387539	0.021831647479779406
FAIM	0.006549830977382107	0.02192337379414671	0.012981902166095613	0.007763558167684697	0.015094448168812261
GTPBP8	0.005520335296047643	0.011156009984082603	0.008328524740202231	0.006009116842270032	0.008789465078051988
TLR4	0.0416531147442942	0.045634736406904686	0.04179532483147623	0.029987335464848542	0.04896429016123718
DENND2D	0.006601727434744281	0.014970411782883063	0.011328476778713037	0.0077273544255313485	0.011168809758404766
PECR	0.007588653356505784	0.00490229931500947	0.0045601193677438845	0.005058236683514961	0.008855973851259788
ARID4B	0.00863544147201315	0.00765456249489654	0.008367581620023528	0.010898220086495772	0.016023554646754885
FRS2	0.0128146747530336	0.034974574628765465	0.024548321560946742	0.015892851337116563	0.030644952276540224
ITFG1	0.004414751109065147	0.006858997756420756	0.0052617638748080064	0.005009568645850799	0.007627056476283218
BNIP3L	0.010366350754140401	0.002814117849019983	0.005726642731579462	0.00637661751234756	0.006307521609421992
ARPP19	0.012982954416529288	0.01888246102759768	0.01678389287166982	0.01571839797492046	0.036392152114885355
ATG3	0.01581022546810796	0.019466697219207824	0.01539512502772245	0.011486868530135284	0.01917900668382217
UTP14A	0.00436196030278138	0.005295214246386378	0.005008431983403452	0.007616294532057938	0.017334701435663243
WDR61	0.0038821735451145057	0.004720513028966563	0.004362612200139701	0.00614887082211129	0.014094322884302362
EIF4EBP1	0.008924431435269048	0.005488526662323299	0.007807761572121887	0.007440309472903718	0.00875700294975829
GRWD1	0.0029266648145009635	0.0035012701450815647	0.0044311929047327865	0.0036904155637801097	0.00701463590278782
ABHD6	0.006565644576583839	0.0112711569713039	0.008516815687796189	0.0071174681052474376	0.011233460137816034
SIRT3	0.010585908135744409	0.010034555403852553	0.010129044996197888	0.008553805571769447	0.011212493264915885
NOL3	0.00476280503153189	0.015862091747746453	0.00998982926326987	0.005604306641806232	0.010012964299264128
STAP2	0.00849293745792887	0.021914049346627554	0.015470575111442286	0.011459249602944307	0.02088945716298259
ACOT9	0.005206888315652918	0.006448668335955568	0.005730412903496291	0.010719471393398433	0.022866204420842563
CANT1	0.004107760904932131	0.007738243779524432	0.004634269698330223	0.005890563317433333	0.010598426630543688
YTHDF1	0.004696379826763184	0.0068417918016552585	0.006320288199254481	0.004899909878079534	0.008016490241870155
HMGCS1	0.007022152944934063	0.011153922615664936	0.00777901637622186	0.008226710478731261	0.01494896924428703
MICALL1	0.024348399233214215	0.007058578424501419	0.01454527879635912	0.01283162727519779	0.012285460300977928
FAM63A	0.0182612775769386	0.007810283871207471	0.01246676336267996	0.011190547551076475	0.008075932744203877
ATF1	0.006049125748212741	0.010750152056085658	0.008348221422995012	0.006232420756980304	0.013680774169652264
P4HTM	0.0056372060225535585	0.016150331138337193	0.010748809730948175	0.007496033520629657	0.011554455681300108
SLC27A3	0.011367742116792357	0.020021290817024518	0.012876824857390314	0.007633641366938326	0.014683974884248928
TBXA2R	0.007140092616171894	0.02549743821643795	0.016320913350429445	0.009357748787562695	0.015460411906570168
RTN2	0.01750441571884156	0.018294241248528718	0.012686343057669873	0.010623202156789075	0.015540445951939798
TSTA3	0.007064599346395611	0.011210352755904008	0.010293327655685733	0.012173333353150987	0.025912924078275657
PPARD	0.005708788999632914	0.01379588191796071	0.010060310834110972	0.007762016588015846	0.010638075088679522
GNA11	0.005614061879863767	0.004936134062141371	0.005043997533158264	0.00797030337281077	0.016571142241883066
WDTC1	0.012349250960428076	0.009851665358136388	0.01017808297512914	0.008827203742292773	0.009541271387368495
PLSCR3	0.010900774055817542	0.004373291738836237	0.006032870148732613	0.007424845541822029	0.007750974390715336
NPEPL1	0.013413102734305076	0.02853100883689841	0.016786568246269423	0.010815425906269646	0.018797224016694623
dose	0.10582786178356174	0.11487547020518576	0.4020909410302515	0.6188276105035518	0.258714107320637
